gene_id,KO,L22-1,L22-2,L22-3,R22-1,R22-2,R22-3,L27-1,L27-2,L27-3,R27-1,R27-2,R27-3,L32-1,L32-2,L32-3,R32-1,R32-2,R32-3
2641947491,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947492,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947493,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947494,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947495,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947496,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947497,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947498,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2641947499,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947500,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947501,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947502,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947503,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947504,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947505,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947506,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947507,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947508,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947509,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947510,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947511,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2641947512,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947513,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947514,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947515,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947516,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947517,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2641947518,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947519,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947520,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947521,K02614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947522,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947523,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947524,K00748,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,1
2641947525,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947526,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947527,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947528,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947529,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947530,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947531,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947532,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641947533,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947534,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2641947535,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947536,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947537,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947538,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947539,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947540,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947541,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947542,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947543,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947544,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947545,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947546,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641947547,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947548,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2641947549,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947550,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947551,K07058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947552,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947553,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947554,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947555,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947556,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947557,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947558,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947559,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947560,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947561,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2641947562,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641947563,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641947564,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947565,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947566,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947567,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947568,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947569,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947570,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947571,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947572,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947573,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947574,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641947575,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947576,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947577,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947578,K00228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947579,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947580,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947581,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947582,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947583,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641947584,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947585,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947586,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947587,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947588,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947589,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947590,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947591,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947592,K02961,0,0,0,0,0,0,0,0,0,1,0,4,1,1,2,7,3,1
2641947593,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2641947594,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947595,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947596,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947597,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947598,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947599,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2641947600,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947601,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947602,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2641947603,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947604,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947605,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947606,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947607,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2641947608,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947609,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947610,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947611,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947612,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947613,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947614,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947615,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947616,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947617,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947618,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947619,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947620,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947621,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947622,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947623,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947624,K01858,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0
2641947625,NA,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0
2641947626,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2641947627,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2641947628,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947629,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947630,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947631,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947632,NA,0,0,0,1,0,1,1,0,0,3,1,3,0,0,0,7,3,4
2641947633,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2641947634,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947635,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947636,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947637,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947638,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947639,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947640,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947641,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2641947642,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947643,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947644,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947645,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641947646,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2641947647,K00859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2641947648,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947649,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947650,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947651,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947652,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947653,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947654,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2641947655,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947656,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947657,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
2641947658,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947659,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947660,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2641947661,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2641947662,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947663,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947664,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947665,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641947666,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947668,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947669,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947670,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947671,K07042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947672,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947673,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947674,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947675,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947676,K09125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947677,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947678,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2641947679,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947680,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947681,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2641947682,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947683,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947684,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947685,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2641947686,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947687,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641947688,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947689,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947690,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947691,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947692,K00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947693,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947694,K00793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947695,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947696,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947697,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947698,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947699,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947700,NA,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2641947701,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947702,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947703,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947704,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947705,NA,0,0,0,0,0,0,0,0,0,2,11,3,0,0,0,8,5,2
2641947706,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947707,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947708,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947709,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947710,NA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2641947711,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947712,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947713,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947714,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947715,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947716,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947717,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947718,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947719,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641947720,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947721,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947722,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947723,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947724,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947725,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947726,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947727,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947728,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947729,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947730,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947731,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947732,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947733,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947734,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947735,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947736,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947737,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947738,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947739,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947740,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947741,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947742,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947743,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947744,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947745,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947746,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947747,K03569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947748,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641947749,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947750,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2641947751,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947752,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2641947753,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947754,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947755,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947756,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947757,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641947758,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947759,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947760,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947761,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947762,K07451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947763,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947764,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947765,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947766,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947767,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947768,NA,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,1,1
2641947769,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947770,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947771,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947772,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947773,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947774,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947775,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947776,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947777,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947778,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947779,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947780,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947781,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947782,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947783,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947784,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2641947785,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947787,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2641947788,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947789,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947790,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947791,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947792,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947793,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947794,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947795,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947796,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947797,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947798,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947799,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947800,K03088,0,0,0,0,0,0,0,0,0,23,28,17,0,0,1,6,3,2
2641947801,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947802,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947803,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947804,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641947805,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
